county,areacode,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
65000,65000050,雙鳳里,F050000521,牡丹心市民活動中心5F-男廁,新北市新莊區雙鳳里雙鳳路75號,新北市新莊區公所,25.02766400,121.41492800,特優級,社福機構、集會場所,男廁所,新北市新莊區公所民政課,0
65000,65000050,雙鳳里,F050000523,牡丹心市民活動中心5F-無障礙廁所,新北市新莊區雙鳳里雙鳳路75號,新北市新莊區公所,25.02766400,121.41492800,特優級,社福機構、集會場所,無障礙廁所,新北市新莊區公所民政課,0
65000,65000050,福興里,F050001030,中油五股工業區加油站-男廁,新北市新莊區福興里五工路99-3號,台灣中油股份有限公司,25.06440800,121.45632300,特優級,商業營業場所,男廁所,台灣中油股份有限公司五股工業區加油站,0
65000,65000050,福興里,F050001034,摩斯漢堡新莊五權店2F-男廁,新北市新莊區福興里五權一路42號,安心食品服務股份有限公司,25.06549400,121.45768500,特優級,商業營業場所,男廁所,摩斯漢堡新莊五權店,0
65000,65000060,大豐里,F060000049,社福館1F-男廁,新北市新店區大豐里民族路110號,新北市政府社會局,24.97693100,121.53755800,特優級,社福機構、集會場所,男廁所,新北市新店區公所社會課,0
65000,65000060,寶安里,F060000141,捷運大坪林站B1-女廁,新北市新店區寶安里北新路3段190號,臺北大眾捷運股份有限公司,24.98358500,121.54146800,特優級,交通,女廁所,臺北大眾捷運股份有限公司大坪林站,1
65000,65000060,信義里,F060000144,信義活動中心-女廁,"新北市新店區信義里寶慶街10-1號 (天橋下)",新北市新店區公所,24.98665026,121.54383695,優等級,社福機構、集會場所,女廁所,新北市新店區公所民政課,0
65000,65000060,太平里,F060000150,碧潭西岸1-女廁,新北市新店區太平里碧潭西岸吊橋下,新北市政府觀光旅遊局,24.95632800,121.53512300,特優級,觀光地區及風景區,女廁所,新北市政府觀光旅遊局,0
65000,65000060,張南里,F060000514,碧潭東岸1-男廁,新北市新店區張南里碧潭東岸北二高橋下,新北市政府觀光旅遊局,24.96078400,121.53699200,特優級,觀光地區及風景區,男廁所,碧潭管理站,0
65000,65000060,張南里,F060000536,捷運新店總站北側-女廁,新北市新店區張南里北宜路1段2號,臺北大眾捷運股份有限公司,24.95769700,121.53766000,特優級,交通,女廁所,臺北大眾捷運股份有限公司新店捷運總站,1
65000,65000050,八德里,F050000100,鴻金寶夢幻廣場1F-女廁,新北市新莊區八德里民安路188巷5號,鴻金堡公寓大廈管理維護有限公司,25.02323700,121.42480600,特優級,商業營業場所,女廁所,鴻金寶夢幻廣場,0
65000,65000050,丹鳳里,F050000441,中油永錡中正加油站-女廁,新北市新莊區丹鳳里中正路692之8號,永錡加油站股份有限公司,25.02837800,121.41973200,特優級,商業營業場所,女廁所,台灣中油股份有限公司永錡中正加油站,0
65000,65000050,仁愛里,F050000453,思賢公園-無障礙廁所,新北市新莊區仁愛里自由街1號,新北市新莊區公所,25.04798900,121.45596900,特優級,公園,無障礙廁所,新北市新莊區公所經建課,0
65000,65000050,雙鳳里,F050000496,麥當勞新莊中山店2F-女廁,新北市新莊區雙鳳里新北大道7段792號,台灣麥當勞餐廳股份有限公司,25.02446700,121.41305600,特優級,商業營業場所,女廁所,麥當勞新莊中山店,0
65000,65000050,中華里,F050000573,新北市立圖書館中港分館5F-女廁,新北市新莊區中華里中港路324-3號,新北市政府文化局,25.04557400,121.45252200,特優級,文化育樂活動場所,女廁所,新北市立圖書館中港分館,0
65000,65000050,文聖里,F050000661,麥當勞新莊中正店2F-女廁,新北市新莊區文聖里中正路232號,台灣麥當勞餐廳股份有限公司,25.03539100,121.44845200,特優級,商業營業場所,女廁所,麥當勞新莊中正店,0
65000,65000050,後德里,F050001024,長青活動中心1F-無障礙廁所,新北市新莊區後德里後港一路19號,新北市新莊區公所,25.02594900,121.42462900,特優級,社福機構、集會場所,無障礙廁所,新北市新莊區公所民政課,0
65000,65000050,中平里,F050001041,摩斯漢堡新莊中平店B1-男廁,新北市新莊區中平里中平路256號,安心食品服務股份有限公司,25.04955300,121.44495000,特優級,商業營業場所,男廁所,摩斯漢堡新莊中平店,0
64000,64000340,杉林里,E340000006,真福山B1-男廁,高雄市杉林區杉林里合森巷160號,真福山,23.00466900,120.56317300,特優級,宗教禮儀場所,男廁所,真福山,0
65000,65000060,寶興里,F060000071,台亞中興路加油站-女廁,新北市新店區寶興里中興路3段131號,台亞石油有限公司,24.97912900,121.54458200,特優級,商業營業場所,女廁所,台亞石油有限公司中興加油站,0
65000,65000060,德安里,F060000330,中油車子路加油站-男廁,新北市新店區德安里安康路2段269號,台灣中油股份有限公司車子路加油站,24.95769700,121.50411800,優等級,商業營業場所,男廁所,台灣中油股份有限公司車子路加油站,0
65000,65000060,新店里,F060000517,碧潭東岸(吊橋下旁)-女廁,新北市新店區新店里碧潭東岸吊橋下旁,新北市政府觀光旅遊局,24.95637400,121.53676400,特優級,觀光地區及風景區,女廁所,碧潭管理站,0
65000,65000060,張南里,F060000535,捷運新店總站北側-男廁,新北市新店區張南里北宜路1段2號,臺北大眾捷運股份有限公司,24.95769700,121.53766000,特優級,交通,男廁所,臺北大眾捷運股份有限公司新店捷運總站,1
65000,65000060,廣明里,F060000667,肯德基新店光明店-女廁,新北市新店區廣明里光明街1-1號,台灣百勝有限公司,24.95906400,121.53819100,優等級,商業營業場所,女廁所,肯德基新店光明店,0
65000,65000060,張北里,F060000734,原野公園-男廁,新北市新店區張北里德正街27巷29弄133-1號旁,新北市新店區公所,24.97259800,121.54443000,優等級,公園,男廁所,新北市新店區公所經建課,0
65000,65000060,新安里,F060000869,捷運七張站B1-女廁,新北市新店區新安里北新路2段150號,臺北大眾捷運股份有限公司,24.97502400,121.54311500,特優級,交通,女廁所,臺北大眾捷運股份有限公司捷運七張站,1
67000,67000130,仁得里,D130000015,學甲區衛生所1F男廁,臺南市學甲區仁得里建國路３８號,臺南市政府衛生局,23.23022900,120.18200200,特優級,民眾洽公場所,男廁所,學甲區衛生所,0
65000,65000050,信義里,F050000413,福壽市民活動中心1F-無障礙廁所,新北市新莊區信義里昌明街1號,新北市新莊區公所,25.05221300,121.45763300,特優級,社福機構、集會場所,無障礙廁所,新北市新莊區公所民政課,0
65000,65000050,中信里,F050000623,黃愚市民活動中心1F-女廁,新北市新莊區中信里中信街74號,新北市新莊區公所,25.05245100,121.44825700,特優級,社福機構、集會場所,女廁所,新北市新莊區公所民政課,0
65000,65000060,明德里,F060000005,中油大豐加油站-男廁,新北市新店區明德里北新路2段205號,台灣中油股份有限公司,24.97840100,121.54216900,特優級,商業營業場所,男廁所,台灣中油股份有限公司新店大豐站,0
65000,65000060,公崙里,F060000252,麥當勞新店安康店B1-女廁,新北市新店區公崙里安德街1號,麥當勞新店安康店,24.96245700,121.51242100,優等級,商業營業場所,女廁所,麥當勞新店安康店,0
65000,65000060,福民里,F060001065,小碧潭景觀-男廁,新北市新店區福民里碧潭東岸二高橋下球場旁,新北市政府高灘地工程管理處,24.97179101,121.52908802,優等級,觀光地區及風景區,男廁所,新北市政府高灘地工程管理處,0
65000,65000060,福民里,F060001066,小碧潭景觀-女廁,新北市新店區福民里碧潭東岸二高橋下球場旁,新北市政府高灘地工程管理處,24.96382000,121.53649600,優等級,觀光地區及風景區,女廁所,新北市政府高灘地工程管理處,0
65000,65000060,新店里,F060000528,新北市立圖書館新店碧潭圖書閱覽室4F-男廁,新北市新店區新店里新店路207號,新北市政府文化局,24.95683600,121.53702100,優等級,文化育樂活動場所,男廁所,新北市立圖書館新店碧潭圖書閱覽室,0
65000,65000060,新生里,F060000728,頂呱呱新店北新店-男廁,新北市新店區新生里北新路1段265號,頂呱呱股份有限公司,24.96649500,121.54084500,特優級,商業營業場所,男廁所,頂呱呱新店北新店,0
65000,65000020,過田里,F020000276,中油菜寮加油站-男廁,新北市三重區過田里重新路3段157號,台灣中油股份有限公司,25.05890400,121.48964400,特優級,商業營業場所,男廁所,台灣中油股份有限公司菜寮站,0
65000,65000040,永貞里,F040000437,中油永利加油站-男廁,新北市永和區永貞里永利路69號,台灣中油股份有限公司,25.00496800,121.51965300,特優級,商業營業場所,男廁所,台灣中油股份有限公司永和永利路站,0
65000,65000050,忠孝里,F050000065,中油新莊加油站-男廁,新北市新莊區忠孝里中正路338號,台灣中油股份有限公司,25.03478400,121.44526500,特優級,商業營業場所,男廁所,台灣中油股份有限公司新莊加油站,0
65000,65000050,西盛里,F050000149,台亞新安加油站-混合廁所,新北市新莊區西盛里新樹路294號,台亞石油股份有限公司,25.00692100,121.43276500,特優級,商業營業場所,混合廁所,台亞石油股份有限公司新安加油站,0
65000,65000050,南港里,F050000337,四維市民活動中心1F-男廁,新北市新莊區南港里四維路186巷2號,新北市新莊區公所,25.02117000,121.42182500,特優級,社福機構、集會場所,男廁所,新北市新莊區公所民政課,0
65000,65000050,南港里,F050000339,四維市民活動中心1F-無障礙廁所,新北市新莊區南港里四維路186巷2號,新北市新莊區公所,25.02117000,121.42182500,特優級,社福機構、集會場所,無障礙廁所,新北市新莊區公所民政課,0
65000,65000050,化成里,F050000419,中油興化加油站-混合廁所,新北市新莊區化成里復興路3段117號,思源加油站集團,25.04473900,121.46498600,特優級,商業營業場所,混合廁所,中油興化加油站,0
65000,65000050,中華里,F050000572,新北市立圖書館中港分館6F-男廁,新北市新莊區中華里中港路324-3號,新北市政府文化局,25.04557400,121.45252200,特優級,文化育樂活動場所,男廁所,新北市立圖書館中港分館,0
65000,65000050,中華里,F050000574,新北市立圖書館中港分館6F-無障礙廁所,新北市新莊區中華里中港路324-3號,新北市政府文化局,25.04557400,121.45252200,特優級,文化育樂活動場所,無障礙廁所,新北市立圖書館中港分館,0
65000,65000050,文聖里,F050000660,麥當勞新莊中正店2F-男廁,新北市新莊區文聖里中正路232號,台灣麥當勞餐廳股份有限公司,25.03539100,121.44845200,特優級,商業營業場所,男廁所,麥當勞新莊中正店,0
65000,65000050,福興里,F050001035,摩斯漢堡新莊五權店2F-女廁,新北市新莊區福興里五權一路42號,安心食品服務股份有限公司,25.06549400,121.45768500,特優級,商業營業場所,女廁所,摩斯漢堡新莊五權店,0
65000,65000050,中平里,F050001042,摩斯漢堡新莊中平店B1-女廁,新北市新莊區中平里中平路256號,安心食品服務股份有限公司,25.04955300,121.44495000,特優級,商業營業場所,女廁所,摩斯漢堡新莊中平店,0
65000,65000060,明德里,F060000006,中油大豐加油站-女廁,新北市新店區明德里北新路2段205號,台灣中油股份有限公司,24.97840100,121.54216900,特優級,商業營業場所,女廁所,台灣中油股份有限公司新店大豐站,0
65000,65000060,頂城里,F060000154,碧潭西岸2-男廁,新北市新店區頂城里碧潭西岸停車場,新北市政府觀光旅遊局,24.95953600,121.53425900,特優級,觀光地區及風景區,男廁所,新北市政府觀光旅遊局,0
65000,65000060,太平里,F060000152,太平運動公園-混合廁所,新北市新店區太平里精忠路10-1號,新北市新店區公所,24.95870300,121.53240000,特優級,公園,混合廁所,新北市新店區公所經建課,0
65000,65000060,公崙里,F060000329,公崙社區活動中心-女廁,新北市新店區公崙里安康路2段85巷17號,新北市新店區公所,24.96189100,121.51415600,特優級,社福機構、集會場所,女廁所,新北市新店區公所民政課,0
65000,65000060,德安里,F060000331,中油車子路加油站-女廁,新北市新店區德安里安康路2段269號,台灣中油股份有限公司車子路加油站,24.95769700,121.50411800,優等級,商業營業場所,女廁所,台灣中油股份有限公司車子路加油站,0
65000,65000060,廣明里,F060000666,肯德基新店光明店-男廁,新北市新店區廣明里光明街1-1號,台灣百勝有限公司,24.95906400,121.53819100,優等級,商業營業場所,男廁所,肯德基新店光明店,0
65000,65000060,新生里,F060000721,大全聯碧潭店B1-男廁,新北市新店區新生里環河路22號,全聯實業股份有限公司,24.96183100,121.53718200,特優級,商業營業場所,男廁所,全聯實業股份有限公司,0
65000,65000060,新德里,F060000726,捷運新店區公所站-女廁,新北市新店區新德里北新路1段295號,臺北大眾捷運股份有限公司,24.96748700,121.54114700,特優級,交通,女廁所,臺北大眾捷運股份有限公司,0
65000,65000060,張北里,F060000735,原野公園-女廁,新北市新店區張北里德正街27巷29弄133-1號旁,新北市新店區公所,24.97259800,121.54443000,優等級,公園,女廁所,新北市新店區公所經建課,0
67000,67000130,仁得里,D130000016,學甲區衛生所1F女廁,臺南市學甲區仁得里建國路３８號,臺南市政府衛生局,23.23022900,120.18200200,特優級,民眾洽公場所,女廁所,學甲區衛生所,0
67000,67000140,西港里,D140000005,西港區公所2F女廁,臺南市西港區西港村文化路１號,西港區公所,23.12311000,120.20343100,特優級,民眾洽公場所,女廁所,西港區公所,0
67000,67000140,慶安里,D140000040,佳里戶政事務所西港辦公處混合廁,臺南市西港區慶安村中山路３３７號,佳里戶政事務所西港辦公處,23.12270300,120.20288200,特優級,民眾洽公場所,混合廁所,佳里戶政事務所西港辦公處,0
65000,65000050,興漢里,F050000121,新莊區公所1F-混合廁所,新北市新莊區興漢里中正路176號,新北市新莊區公所,25.03583400,121.45055800,特優級,民眾洽公場所,混合廁所,新北市新莊區公所,1
65000,65000280,萬里里,F280000009,OK超商萬里店-混合廁所,新北市萬里區萬里村瑪鋉路39號,OK超商萬里店,25.17587000,121.68757800,特優級,商業營業場所,混合廁所,OK超商萬里店,0
65000,65000050,丹鳳里,F050000440,中油永錡中正加油站-男廁,新北市新莊區丹鳳里中正路692之8號,永錡加油站股份有限公司,25.02837800,121.41973200,特優級,商業營業場所,男廁所,台灣中油股份有限公司永錡中正加油站,0
65000,65000050,丹鳳里,F050000442,中油聯新加油站-男廁,新北市新莊區丹鳳里新北大道七段120號,思源加油站集團,25.03230500,121.41757600,特優級,商業營業場所,男廁所,聯新加油站,0
65000,65000050,仁愛里,F050000490,聯合市民活動中心1F-男廁,新北市新莊區仁愛里自由街1號,新北市新莊區公所,25.04798900,121.45596900,特優級,社福機構、集會場所,男廁所,新北市新莊區公所民政課,0
65000,65000050,雙鳳里,F050000495,麥當勞新莊中山店2F-男廁,新北市新莊區雙鳳里新北大道7段792號,台灣麥當勞餐廳股份有限公司,25.02446700,121.41305600,特優級,商業營業場所,男廁所,麥當勞新莊中山店,0
65000,65000050,立基里,F050000940,新莊文化藝術中心1F-男廁,新北市新莊區立基里中平路133號,新北市政府文化局,25.04718000,121.44472300,特優級,文化育樂活動場所,男廁所,新莊文化藝術中心,1
65000,65000050,後德里,F050001023,長青活動中心1F-女廁,"新北市新莊區後德里後港一路19號 [ 後港一路 10號 對面 ]",新北市新莊區公所,25.02594900,121.42462900,特優級,社福機構、集會場所,女廁所,新北市新莊區公所民政課,0
65000,65000060,寶興里,F060000070,台亞中興路加油站-男廁,新北市新店區寶興里中興路3段131號,台亞石油有限公司,24.97921200,121.54454900,特優級,商業營業場所,男廁所,台亞石油有限公司中興加油站,0
65000,65000060,寶興里,F060000073,家樂福新店店1F-男廁,新北市新店區寶興里中興路3段1號,家樂福股份有限公司,24.97604800,121.54672700,特優級,商業營業場所,男廁所,家樂福台北新店分公司,0
65000,65000060,寶興里,F060000088,摩斯漢堡新店北新店-女廁,新北市新店區寶興里北新路2段258號,安心食品服務股份有限公司,24.97816600,121.54287400,優等級,商業營業場所,女廁所,摩斯漢堡新店北新店,0
65000,65000060,寶興里,F060000130,寶興活動中心-(中間)-女廁,新北市新店區寶興里寶中路65巷59號,新北市新店區公所,24.98145900,121.54588900,特優級,社福機構、集會場所,女廁所,新北市新店區公所民政課,0
65000,65000060,新店里,F060000516,碧潭東岸(吊橋下旁)-男廁,新北市新店區新店里碧潭東岸吊橋下旁,新北市政府觀光旅遊局,24.95637400,121.53676400,特優級,觀光地區及風景區,男廁所,碧潭管理站,0
65000,65000060,新店里,F060000518,碧潭東岸(渡船頭旁)-男廁,新北市新店區新店里碧潭東岸渡船頭旁,新北市政府觀光旅遊局,24.95437500,121.53672100,特優級,觀光地區及風景區,男廁所,碧潭管理站,0
65000,65000060,新店里,F060000529,新北市立圖書館新店碧潭圖書閱覽室4F-女廁,新北市新店區新店里新店路207號,新北市政府文化局,24.95683600,121.53702100,優等級,文化育樂活動場所,女廁所,新北市立圖書館新店碧潭圖書閱覽室,0
65000,65000060,五峰里,F060000865,北新公有停車場B1B區-男廁,新北市新店區五峰里北新路1段92號,新北市政府交通局,24.96814400,121.54237200,特優級,交通,男廁所,新北市政府交通局,0
65000,65000060,五峰里,F060000796,馬公友誼運動公園-男廁,新北市新店區五峰里北新路1段92號,新北市新店區公所,24.96814400,121.54237200,特優級,文化育樂活動場所,男廁所,新北市新店區公所經建課,0
10002,10002020,大新里,G020000003,羅東火車站-男廁,宜蘭縣羅東鎮大新里公正路2號,國營臺灣鐵路股份有限公司,24.67799734,121.77447367,特優級,交通,男廁所,國營臺灣鐵路股份有限公司羅東火車站,0
67000,67000270,成功里,D270000154,奇美博物館展示區3F南側女廁,臺南市仁德區成功村文華路二段66號,臺南市政府文化局,22.93445100,120.22620900,特優級,文化育樂活動場所,女廁所,奇美博物館,0
67000,67000130,仁得里,D130000014,學甲區公所1F女廁,臺南市學甲區仁得里華宗路３１３號,學甲區公所,23.23035300,120.18238800,特優級,民眾洽公場所,女廁所,學甲區公所,0
67000,67000150,大埕里,D150000039,七股區公所2F男廁,臺南市七股區大埕村大埕377號,七股區公所,23.14036800,120.13910400,特優級,民眾洽公場所,男廁所,七股區公所,0
67000,67000150,大埕里,D150000041,七股區公所3F男廁,臺南市七股區大埕村大埕377號,七股區公所,23.14036800,120.13910400,特優級,民眾洽公場所,男廁所,七股區公所,0
67000,67000170,永隆里,D170000048,北門區衛生所2F男廁,臺南市北門區永隆村港北５０號,臺南市政府衛生局,23.27033900,120.12519500,特優級,民眾洽公場所,男廁所,北門區衛生所,0
67000,67000180,東榮里,D180000046,新化戶政事務所新化辦公處1F女廁,臺南市新化區東榮里和平街３１巷１１號,新化戶政事務所新化辦公處,23.03297000,120.31020700,特優級,民眾洽公場所,女廁所,新化戶政事務所新化辦公處,0
67000,67000150,大埕里,D150000036,七股區衛生所男廁,臺南市七股區大埕村大埕379號,臺南市政府衛生局,23.14018500,120.13864900,特優級,民眾洽公場所,男廁所,七股區衛生所,0
67000,67000180,護國里,D180000056,新化區公所1F男廁,臺南市新化區護國里中山路１３０號,新化區公所,23.03849700,120.31085000,特優級,民眾洽公場所,男廁所,新化區公所,0
67000,67000180,護國里,D180000058,新化區公所2F男廁,臺南市新化區護國里中山路１３０號,新化區公所,23.03849700,120.31085000,特優級,民眾洽公場所,男廁所,新化區公所,0
67000,67000190,光文里,D190000027,善化區公所1F女廁,臺南市善化區光文里建國路１９０號,善化區公所,23.13238200,120.29675400,特優級,民眾洽公場所,女廁所,善化區公所,0
67000,67000190,光文里,D190000029,善化區公所2F女廁,臺南市善化區光文里建國路１９０號,善化區公所,23.13238200,120.29675400,特優級,民眾洽公場所,女廁所,善化區公所,0
67000,67000220,南洲里,D220000012,山上區公所1F女廁,臺南市山上區南洲村南洲３２５號,山上區公所,23.10341100,120.35270100,特優級,民眾洽公場所,女廁所,山上區公所,0
67000,67000220,南洲里,D220000014,山上區公所2F女廁,臺南市山上區南洲村南洲３２５號,山上區公所,23.10341100,120.35270100,特優級,民眾洽公場所,女廁所,山上區公所,0
67000,67000230,玉田里,D230000009,玉井戶政事務所玉井辦公處混合廁,臺南市玉井區玉田村中山路２之１號,臺南市政府警察局,23.11939300,120.45904700,特優級,民眾洽公場所,混合廁所,玉井戶政事務所玉井辦公處,1
65000,65000060,新生里,F060000729,頂呱呱新店北新店-女廁,新北市新店區新生里北新路1段265號,頂呱呱股份有限公司,24.96649500,121.54084500,特優級,商業營業場所,女廁所,頂呱呱新店北新店,0
67000,67000140,西港里,D140000006,西港區公所1F男廁,臺南市西港區西港村文化路１號,西港區公所,23.12311000,120.20343100,特優級,民眾洽公場所,男廁所,西港區公所,0
67000,67000140,西港里,D140000039,西港區衛生所男廁,臺南市西港區西港村中山路３６８號,臺南市政府衛生局,23.12329600,120.20328700,特優級,民眾洽公場所,男廁所,西港區衛生所,0
67000,67000180,豐榮里,D180000085,新化區衛生所1F男廁,臺南市新化區豐榮里健康路１４３號,臺南市政府衛生局,23.03444600,120.30489600,特優級,民眾洽公場所,男廁所,新化區衛生所,0
67000,67000180,豐榮里,D180000086,新化區衛生所1F女廁,臺南市新化區豐榮里健康路１４３號,臺南市政府衛生局,23.03444600,120.30489600,特優級,民眾洽公場所,女廁所,新化區衛生所,0
67000,67000190,昌隆里,D190000123,善化流浪動物保護之家1F男廁,臺南市善化區昌隆里東勢寮１號之１９,臺南市動物防疫保護處,23.14870600,120.33166200,特優級,民眾洽公場所,男廁所,臺南市動物防疫保護處,0
67000,67000200,新市里,D200000013,新市區衛生所2F混合廁,臺南市新市區新市村中興街１２號,臺南市政府衛生局,23.07894400,120.29499800,特優級,民眾洽公場所,混合廁所,新市區衛生所,0
67000,67000220,山上里,D220000024,山上區衛生所女廁,臺南市山上區山上村山上３５之２號,臺南市政府衛生局,23.09859100,120.35807700,特優級,民眾洽公場所,女廁所,山上區衛生所,0
65000,65000060,新安里,F060000868,捷運七張站B1-男廁,新北市新店區新安里北新路2段150號,臺北大眾捷運股份有限公司,24.97502400,121.54311500,特優級,交通,男廁所,臺北大眾捷運股份有限公司捷運七張站,1
67000,67000120,六安里,D120000046,佳里區公所4F男廁,臺南市佳里區六安里忠孝路５號,佳里區公所,23.16518900,120.17716100,特優級,民眾洽公場所,男廁所,佳里區公所,0
67000,67000170,北門里,D170000021,北門區公所1F女廁,臺南市北門區北門村舊埕１０８號,北門區公所,23.26773200,120.12541300,特優級,民眾洽公場所,女廁所,北門區公所,0
67000,67000170,北門里,D170000019,北門區公所2F男廁,臺南市北門區北門村舊埕１０８號,北門區公所,23.26773200,120.12541300,特優級,民眾洽公場所,男廁所,北門區公所,0
67000,67000190,文昌里,D190000048,善化戶政事務所善化辦公處1F男廁,臺南市善化區文昌里光復路２６９號,善化戶政事務所善化辦公處,23.12718500,120.28903800,特優級,民眾洽公場所,男廁所,善化戶政事務所善化辦公處,0
67000,67000190,昌隆里,D190000122,善化流浪動物保護之家1F女廁,臺南市善化區昌隆里東勢寮１號之１９,臺南市動物防疫保護處,23.14870600,120.33166200,特優級,民眾洽公場所,女廁所,臺南市動物防疫保護處,0
67000,67000200,新市里,D200000014,新市區公所1F混合廁,臺南市新市區新市村中興街１２號,新市區公所,23.07899700,120.29506000,特優級,民眾洽公場所,混合廁所,新市區公所,0
67000,67000200,新市里,D200000016,新市區公所3F混合廁,臺南市新市區新市村中興街１２號,新市區公所,23.07899700,120.29506000,特優級,民眾洽公場所,混合廁所,新市區公所,0
65000,65000050,瓊林里,F050000210,瓊泰市民活動中心1F-混合廁所,新北市新莊區瓊林里瓊泰路85號,新北市新莊區公所,25.02930600,121.44313900,特優級,社福機構、集會場所,混合廁所,新北市新莊區公所民政課,0
65000,65000050,思源里,F050000303,全國思源加油站-女廁,新北市新莊區思源里思源路68號,全國加油站股份有限公司,25.04459700,121.46028500,優等級,商業營業場所,女廁所,全國加油站股份有限公司思源加油站,0
65000,65000050,丹鳳里,F050000435,特力翠豐百貨新莊店-女廁,新北市新莊區丹鳳里中正路620號,"特力屋 新莊店",25.02956000,121.42253400,特優級,商業營業場所,女廁所,"特力屋 新莊店",0
65000,65000050,雙鳳里,F050000522,牡丹心市民活動中心5F-女廁,新北市新莊區雙鳳里雙鳳路75號,新北市新莊區公所,25.02766400,121.41492800,特優級,社福機構、集會場所,女廁所,新北市新莊區公所民政課,0
65000,65000050,中華里,F050000526,全國新莊加油站-男廁,新北市新莊區中華里中華路2段83號,全國加油股份有限公司,25.04791700,121.45259600,優等級,商業營業場所,男廁所,全國新莊加油站,0
65000,65000050,福興里,F050001031,中油五股工業區加油站-女廁,新北市新莊區福興里五工路99-3號,台灣中油股份有限公司,25.06440800,121.45632300,特優級,商業營業場所,女廁所,台灣中油股份有限公司五股工業區加油站,0
65000,65000060,大豐里,F060000050,社福館1F-女廁,新北市新店區大豐里民族路110號,新北市政府社會局,24.97693100,121.53755800,特優級,社福機構、集會場所,女廁所,新北市新店區公所社會課,0
65000,65000060,信義里,F060000143,信義活動中心-男廁,"新北市新店區信義里寶慶街10-1號 (天橋下)",新北市新店區公所,24.98663956,121.54386592,優等級,社福機構、集會場所,男廁所,新北市新店區公所民政課,0
65000,65000060,太平里,F060000149,碧潭西岸1-男廁,新北市新店區太平里碧潭西岸吊橋下,新北市政府觀光旅遊局,24.95632800,121.53512300,特優級,觀光地區及風景區,男廁所,新北市政府觀光旅遊局,0
65000,65000060,張南里,F060000515,碧潭東岸1-女廁,新北市新店區張南里碧潭東岸北二高橋下,新北市政府觀光旅遊局,24.96078400,121.53699200,特優級,觀光地區及風景區,女廁所,碧潭管理站,0
65000,65000060,五峰里,F060000797,馬公友誼運動公園-女廁,新北市新店區五峰里北新路1段92號,新北市新店區公所,24.96814400,121.54237200,特優級,文化育樂活動場所,女廁所,新北市新店區公所經建課,0
67000,67000130,仁得里,D130000013,學甲區公所1F男廁,臺南市學甲區仁得里華宗路３１３號,學甲區公所,23.23035300,120.18238800,特優級,民眾洽公場所,男廁所,學甲區公所,0
67000,67000150,大埕里,D150000038,七股區公所1F女廁,臺南市七股區大埕村大埕377號,七股區公所,23.14036800,120.13910400,特優級,民眾洽公場所,女廁所,七股區公所,0
67000,67000150,大埕里,D150000040,七股區公所2F女廁,臺南市七股區大埕村大埕377號,七股區公所,23.14036800,120.13910400,特優級,民眾洽公場所,女廁所,七股區公所,0
67000,67000170,永隆里,D170000047,北門區衛生所1F無障礙廁,臺南市北門區永隆村港北５０號,臺南市政府衛生局,23.27033900,120.12519500,特優級,民眾洽公場所,無障礙廁所,北門區衛生所,0
67000,67000180,東榮里,D180000045,新化戶政事務所新化辦公處1F男廁,臺南市新化區東榮里和平街３１巷１１號,新化戶政事務所新化辦公處,23.03297000,120.31020700,特優級,民眾洽公場所,男廁所,新化戶政事務所新化辦公處,0
65000,65000050,中和里,F050000143,肯德基新莊中港店2F-男廁,新北市新莊區中和里中港路311號,台灣百勝肯德基股份有限公司,25.04466800,121.45260300,特優級,商業營業場所,男廁所,肯德基新莊中港店,0
65000,65000050,南港里,F050000338,四維市民活動中心1F-女廁,新北市新莊區南港里四維路186巷2號,新北市新莊區公所,25.02117000,121.42182500,特優級,社福機構、集會場所,女廁所,新北市新莊區公所民政課,0
65000,65000050,化成里,F050000418,中油興化加油站-男廁,新北市新莊區化成里復興路3段117號,思源加油站集團,25.04473900,121.46498600,特優級,商業營業場所,男廁所,中油興化加油站,0
65000,65000050,丹鳳里,F050000443,中油聯新加油站-女廁,新北市新莊區丹鳳里新北大道七段120號,思源加油站集團,25.03230500,121.41757600,特優級,商業營業場所,女廁所,聯新加油站,0
65000,65000050,仁愛里,F050000491,聯合市民活動中心1F-女廁,新北市新莊區仁愛里自由街1號,新北市新莊區公所,25.04798900,121.45596900,特優級,社福機構、集會場所,女廁所,新北市新莊區公所民政課,0
65000,65000050,中華里,F050000527,全國新莊加油站-女廁,新北市新莊區中華里中華路2段83號,全國加油股份有限公司,25.04791700,121.45259600,特優級,商業營業場所,女廁所,全國新莊加油站,0
65000,65000050,立基里,F050000941,新莊文化藝術中心1F-女廁,新北市新莊區立基里中平路133號,新北市政府文化局,25.04718000,121.44472300,特優級,文化育樂活動場所,女廁所,新莊文化藝術中心,1
65000,65000050,後德里,F050001022,長青活動中心1F-男廁,新北市新莊區後德里後港一路19號,新北市新莊區公所,25.02594900,121.42462900,特優級,社福機構、集會場所,男廁所,新北市新莊區公所民政課,0
65000,65000060,頂城里,F060000155,碧潭西岸2-女廁,新北市新店區頂城里碧潭西岸停車場,新北市政府觀光旅遊局,24.95953600,121.53425900,特優級,觀光地區及風景區,女廁所,新北市政府觀光旅遊局,0
